Time,ECG
2025-05-22T16:33:17.495,0.06
2025-05-22T16:33:17.499,0.10
2025-05-22T16:33:17.503,0.12
2025-05-22T16:33:17.507,0.15
2025-05-22T16:33:17.510,0.18
2025-05-22T16:33:17.514,0.20
2025-05-22T16:33:17.518,0.20
2025-05-22T16:33:17.522,0.22
2025-05-22T16:33:17.525,0.25
2025-05-22T16:33:17.529,0.27
2025-05-22T16:33:17.533,0.32
2025-05-22T16:33:17.537,0.36
2025-05-22T16:33:17.540,0.38
2025-05-22T16:33:17.544,0.42
2025-05-22T16:33:17.548,0.47
2025-05-22T16:33:17.552,0.53
2025-05-22T16:33:17.555,0.57
2025-05-22T16:33:17.559,0.58
2025-05-22T16:33:17.563,0.61
2025-05-22T16:33:17.567,0.67
2025-05-22T16:33:17.570,0.70
2025-05-22T16:33:17.574,0.72
2025-05-22T16:33:17.578,0.75
2025-05-22T16:33:17.582,0.77
2025-05-22T16:33:17.585,0.75
2025-05-22T16:33:17.589,0.74
2025-05-22T16:33:17.593,0.72
2025-05-22T16:33:17.597,0.69
2025-05-22T16:33:17.600,0.64
2025-05-22T16:33:17.604,0.61
2025-05-22T16:33:17.608,0.58
2025-05-22T16:33:17.612,0.52
2025-05-22T16:33:17.615,0.45
2025-05-22T16:33:17.619,0.40
2025-05-22T16:33:17.623,0.31
2025-05-22T16:33:17.627,0.22
2025-05-22T16:33:17.630,0.13
2025-05-22T16:33:17.634,0.06
2025-05-22T16:33:17.638,0.00
2025-05-22T16:33:17.642,-0.05
2025-05-22T16:33:17.645,-0.13
2025-05-22T16:33:17.649,-0.20
2025-05-22T16:33:17.653,-0.24
2025-05-22T16:33:17.657,-0.27
2025-05-22T16:33:17.660,-0.32
2025-05-22T16:33:17.664,-0.37
2025-05-22T16:33:17.668,-0.38
2025-05-22T16:33:17.672,-0.37
2025-05-22T16:33:17.675,-0.37
2025-05-22T16:33:17.679,-0.39
2025-05-22T16:33:17.683,-0.39
2025-05-22T16:33:17.687,-0.39
2025-05-22T16:33:17.690,-0.40
2025-05-22T16:33:17.694,-0.37
2025-05-22T16:33:17.698,-0.37
2025-05-22T16:33:17.702,-0.39
2025-05-22T16:33:17.705,-0.38
2025-05-22T16:33:17.709,-0.35
2025-05-22T16:33:17.713,-0.33
2025-05-22T16:33:17.717,-0.31
2025-05-22T16:33:17.720,-0.29
2025-05-22T16:33:17.724,-0.29
2025-05-22T16:33:17.728,-0.28
2025-05-22T16:33:17.732,-0.27
2025-05-22T16:33:17.735,-0.26
2025-05-22T16:33:17.739,-0.24
2025-05-22T16:33:17.743,-0.23
2025-05-22T16:33:17.747,-0.25
2025-05-22T16:33:17.750,-0.26
2025-05-22T16:33:17.754,-0.27
2025-05-22T16:33:17.758,-0.26
2025-05-22T16:33:17.762,-0.25
2025-05-22T16:33:17.765,-0.24
2025-05-22T16:33:17.769,-0.22
2025-05-22T16:33:17.773,-0.22
2025-05-22T16:33:17.777,-0.24
2025-05-22T16:33:17.780,-0.25
2025-05-22T16:33:17.784,-0.26
2025-05-22T16:33:17.788,-0.25
2025-05-22T16:33:17.792,-0.23
2025-05-22T16:33:17.795,-0.24
2025-05-22T16:33:17.799,-0.29
2025-05-22T16:33:17.803,-0.30
2025-05-22T16:33:17.807,-0.28
2025-05-22T16:33:17.810,-0.25
2025-05-22T16:33:17.814,-0.24
2025-05-22T16:33:17.818,-0.24
2025-05-22T16:33:17.822,-0.24
2025-05-22T16:33:17.825,-0.27
2025-05-22T16:33:17.829,-0.27
2025-05-22T16:33:17.833,-0.23
2025-05-22T16:33:17.837,-0.21
2025-05-22T16:33:17.840,-0.21
2025-05-22T16:33:17.844,-0.20
2025-05-22T16:33:17.848,-0.15
2025-05-22T16:33:17.852,-0.08
2025-05-22T16:33:17.855,-0.04
2025-05-22T16:33:17.859,-0.03
2025-05-22T16:33:17.863,-0.02
2025-05-22T16:33:17.867,0.03
2025-05-22T16:33:17.870,0.08
2025-05-22T16:33:17.874,0.15
2025-05-22T16:33:17.878,0.20
2025-05-22T16:33:17.882,0.15
2025-05-22T16:33:17.885,0.09
2025-05-22T16:33:17.889,0.06
2025-05-22T16:33:17.893,0.01
2025-05-22T16:33:17.897,-0.05
2025-05-22T16:33:17.900,-0.10
2025-05-22T16:33:17.904,-0.13
2025-05-22T16:33:17.908,-0.17
2025-05-22T16:33:17.912,-0.27
2025-05-22T16:33:17.915,-0.33
2025-05-22T16:33:17.919,-0.35
2025-05-22T16:33:17.923,-0.38
2025-05-22T16:33:17.927,-0.39
2025-05-22T16:33:17.930,-0.38
2025-05-22T16:33:17.934,-0.37
2025-05-22T16:33:17.938,-0.36
2025-05-22T16:33:17.942,-0.34
2025-05-22T16:33:17.945,-0.34
2025-05-22T16:33:17.949,-0.35
2025-05-22T16:33:17.953,-0.37
2025-05-22T16:33:17.957,-0.39
2025-05-22T16:33:17.960,-0.37
2025-05-22T16:33:17.964,-0.36
2025-05-22T16:33:17.968,-0.35
2025-05-22T16:33:17.972,-0.36
2025-05-22T16:33:17.975,-0.37
2025-05-22T16:33:17.979,-0.33
2025-05-22T16:33:17.983,-0.31
2025-05-22T16:33:17.987,-0.34
2025-05-22T16:33:17.990,-0.39
2025-05-22T16:33:17.994,-0.36
2025-05-22T16:33:17.998,-0.17
2025-05-22T16:33:18.002,0.23
2025-05-22T16:33:18.005,0.67
2025-05-22T16:33:18.009,1.13
2025-05-22T16:33:18.013,1.63
2025-05-22T16:33:18.017,2.18
2025-05-22T16:33:18.020,2.79
2025-05-22T16:33:18.024,3.08
2025-05-22T16:33:18.028,2.46
2025-05-22T16:33:18.032,0.90
2025-05-22T16:33:18.035,-0.67
2025-05-22T16:33:18.039,-1.34
2025-05-22T16:33:18.043,-1.48
2025-05-22T16:33:18.047,-1.39
2025-05-22T16:33:18.050,-1.32
2025-05-22T16:33:18.054,-1.24
2025-05-22T16:33:18.058,-1.07
2025-05-22T16:33:18.062,-0.79
2025-05-22T16:33:18.065,-0.46
2025-05-22T16:33:18.069,-0.21
2025-05-22T16:33:18.073,-0.11
2025-05-22T16:33:18.077,-0.10
2025-05-22T16:33:18.080,-0.10
2025-05-22T16:33:18.084,-0.10
2025-05-22T16:33:18.088,-0.08
2025-05-22T16:33:18.092,-0.03
2025-05-22T16:33:18.095,0.00
2025-05-22T16:33:18.099,0.02
2025-05-22T16:33:18.103,0.02
2025-05-22T16:33:18.107,0.02
2025-05-22T16:33:18.110,0.05
2025-05-22T16:33:18.114,0.07
2025-05-22T16:33:18.118,0.08
2025-05-22T16:33:18.122,0.08
2025-05-22T16:33:18.125,0.08
2025-05-22T16:33:18.129,0.10
2025-05-22T16:33:18.133,0.09
2025-05-22T16:33:18.137,0.11
2025-05-22T16:33:18.140,0.13
2025-05-22T16:33:18.144,0.15
2025-05-22T16:33:18.148,0.17
2025-05-22T16:33:18.152,0.18
2025-05-22T16:33:18.155,0.19
2025-05-22T16:33:18.159,0.19
2025-05-22T16:33:18.163,0.19
2025-05-22T16:33:18.167,0.21
2025-05-22T16:33:18.170,0.23
2025-05-22T16:33:18.174,0.26
2025-05-22T16:33:18.178,0.28
2025-05-22T16:33:18.182,0.31
2025-05-22T16:33:18.185,0.33
2025-05-22T16:33:18.189,0.34
2025-05-22T16:33:18.193,0.35
2025-05-22T16:33:18.197,0.36
2025-05-22T16:33:18.200,0.39
2025-05-22T16:33:18.204,0.44
2025-05-22T16:33:18.208,0.47
2025-05-22T16:33:18.212,0.50
2025-05-22T16:33:18.215,0.53
2025-05-22T16:33:18.219,0.57
2025-05-22T16:33:18.223,0.60
2025-05-22T16:33:18.227,0.62
2025-05-22T16:33:18.230,0.65
2025-05-22T16:33:18.234,0.70
2025-05-22T16:33:18.238,0.74
2025-05-22T16:33:18.242,0.77
2025-05-22T16:33:18.245,0.81
2025-05-22T16:33:18.249,0.84
2025-05-22T16:33:18.253,0.87
2025-05-22T16:33:18.257,0.88
2025-05-22T16:33:18.260,0.87
2025-05-22T16:33:18.264,0.85
2025-05-22T16:33:18.268,0.83
2025-05-22T16:33:18.272,0.83
2025-05-22T16:33:18.275,0.81
2025-05-22T16:33:18.279,0.77
2025-05-22T16:33:18.283,0.73
2025-05-22T16:33:18.283,0.68
2025-05-22T16:33:18.283,0.66
2025-05-22T16:33:18.283,0.60
2025-05-22T16:33:18.283,0.52
2025-05-22T16:33:18.287,0.44
2025-05-22T16:33:18.290,0.35
2025-05-22T16:33:18.294,0.27
2025-05-22T16:33:18.298,0.20
2025-05-22T16:33:18.302,0.12
2025-05-22T16:33:18.305,0.05
2025-05-22T16:33:18.309,-0.01
2025-05-22T16:33:18.313,-0.07
2025-05-22T16:33:18.317,-0.13
2025-05-22T16:33:18.320,-0.16
2025-05-22T16:33:18.324,-0.18
2025-05-22T16:33:18.328,-0.21
2025-05-22T16:33:18.332,-0.25
2025-05-22T16:33:18.335,-0.29
2025-05-22T16:33:18.339,-0.29
2025-05-22T16:33:18.343,-0.29
2025-05-22T16:33:18.347,-0.30
2025-05-22T16:33:18.350,-0.31
2025-05-22T16:33:18.354,-0.31
2025-05-22T16:33:18.358,-0.32
2025-05-22T16:33:18.362,-0.31
2025-05-22T16:33:18.365,-0.31
2025-05-22T16:33:18.369,-0.31
2025-05-22T16:33:18.373,-0.31
2025-05-22T16:33:18.377,-0.30
2025-05-22T16:33:18.380,-0.28
2025-05-22T16:33:18.384,-0.27
2025-05-22T16:33:18.388,-0.26
2025-05-22T16:33:18.392,-0.26
2025-05-22T16:33:18.395,-0.26
2025-05-22T16:33:18.399,-0.25
2025-05-22T16:33:18.403,-0.23
2025-05-22T16:33:18.407,-0.22
2025-05-22T16:33:18.410,-0.22
2025-05-22T16:33:18.414,-0.22
2025-05-22T16:33:18.418,-0.18
2025-05-22T16:33:18.422,-0.16
2025-05-22T16:33:18.425,-0.17
2025-05-22T16:33:18.429,-0.21
2025-05-22T16:33:18.433,-0.22
2025-05-22T16:33:18.437,-0.22
2025-05-22T16:33:18.440,-0.21
2025-05-22T16:33:18.444,-0.21
2025-05-22T16:33:18.448,-0.22
2025-05-22T16:33:18.452,-0.23
2025-05-22T16:33:18.455,-0.24
2025-05-22T16:33:18.459,-0.27
2025-05-22T16:33:18.463,-0.28
2025-05-22T16:33:18.467,-0.27
2025-05-22T16:33:18.470,-0.27
2025-05-22T16:33:18.474,-0.26
2025-05-22T16:33:18.478,-0.24
2025-05-22T16:33:18.482,-0.23
2025-05-22T16:33:18.485,-0.23
2025-05-22T16:33:18.489,-0.21
2025-05-22T16:33:18.493,-0.18
2025-05-22T16:33:18.497,-0.13
2025-05-22T16:33:18.500,-0.08
2025-05-22T16:33:18.504,-0.05
2025-05-22T16:33:18.508,-0.05
2025-05-22T16:33:18.512,-0.02
2025-05-22T16:33:18.515,0.04
2025-05-22T16:33:18.519,0.09
2025-05-22T16:33:18.523,0.15
2025-05-22T16:33:18.527,0.15
2025-05-22T16:33:18.530,0.08
2025-05-22T16:33:18.534,0.05
2025-05-22T16:33:18.538,0.02
2025-05-22T16:33:18.542,-0.02
2025-05-22T16:33:18.545,-0.07
2025-05-22T16:33:18.549,-0.14
2025-05-22T16:33:18.553,-0.21
2025-05-22T16:33:18.557,-0.25
2025-05-22T16:33:18.560,-0.31
2025-05-22T16:33:18.564,-0.37
2025-05-22T16:33:18.568,-0.40
2025-05-22T16:33:18.572,-0.42
2025-05-22T16:33:18.575,-0.43
2025-05-22T16:33:18.579,-0.42
2025-05-22T16:33:18.583,-0.43
2025-05-22T16:33:18.587,-0.44
2025-05-22T16:33:18.590,-0.44
2025-05-22T16:33:18.594,-0.43
2025-05-22T16:33:18.598,-0.42
2025-05-22T16:33:18.602,-0.41
2025-05-22T16:33:18.605,-0.41
2025-05-22T16:33:18.609,-0.42
2025-05-22T16:33:18.613,-0.42
2025-05-22T16:33:18.617,-0.42
2025-05-22T16:33:18.620,-0.43
2025-05-22T16:33:18.624,-0.42
2025-05-22T16:33:18.628,-0.41
2025-05-22T16:33:18.632,-0.42
2025-05-22T16:33:18.635,-0.44
2025-05-22T16:33:18.639,-0.47
2025-05-22T16:33:18.643,-0.46
2025-05-22T16:33:18.647,-0.24
2025-05-22T16:33:18.650,0.16
2025-05-22T16:33:18.654,0.60
2025-05-22T16:33:18.658,1.09
2025-05-22T16:33:18.662,1.64
2025-05-22T16:33:18.665,2.22
2025-05-22T16:33:18.669,2.86
2025-05-22T16:33:18.673,3.06
2025-05-22T16:33:18.677,2.31
2025-05-22T16:33:18.680,0.60
2025-05-22T16:33:18.684,-0.91
2025-05-22T16:33:18.688,-1.50
2025-05-22T16:33:18.692,-1.62
2025-05-22T16:33:18.695,-1.52
2025-05-22T16:33:18.699,-1.43
2025-05-22T16:33:18.703,-1.29
2025-05-22T16:33:18.707,-1.10
2025-05-22T16:33:18.710,-0.83
2025-05-22T16:33:18.714,-0.52
2025-05-22T16:33:18.718,-0.33
2025-05-22T16:33:18.722,-0.27
2025-05-22T16:33:18.725,-0.25
2025-05-22T16:33:18.729,-0.25
2025-05-22T16:33:18.733,-0.25
2025-05-22T16:33:18.737,-0.25
2025-05-22T16:33:18.740,-0.23
2025-05-22T16:33:18.744,-0.20
2025-05-22T16:33:18.748,-0.18
2025-05-22T16:33:18.752,-0.19
2025-05-22T16:33:18.755,-0.19
2025-05-22T16:33:18.759,-0.17
2025-05-22T16:33:18.763,-0.15
2025-05-22T16:33:18.767,-0.15
2025-05-22T16:33:18.770,-0.14
2025-05-22T16:33:18.774,-0.14
2025-05-22T16:33:18.778,-0.13
2025-05-22T16:33:18.782,-0.11
2025-05-22T16:33:18.785,-0.10
2025-05-22T16:33:18.789,-0.09
2025-05-22T16:33:18.793,-0.09
2025-05-22T16:33:18.797,-0.07
2025-05-22T16:33:18.800,-0.05
2025-05-22T16:33:18.804,-0.03
2025-05-22T16:33:18.808,-0.01
2025-05-22T16:33:18.812,0.02
2025-05-22T16:33:18.815,0.04
2025-05-22T16:33:18.819,0.05
2025-05-22T16:33:18.823,0.07
2025-05-22T16:33:18.827,0.07
2025-05-22T16:33:18.830,0.08
2025-05-22T16:33:18.834,0.11
2025-05-22T16:33:18.838,0.13
2025-05-22T16:33:18.842,0.15
2025-05-22T16:33:18.845,0.17
2025-05-22T16:33:18.849,0.19
2025-05-22T16:33:18.853,0.21
2025-05-22T16:33:18.857,0.24
2025-05-22T16:33:18.860,0.28
2025-05-22T16:33:18.864,0.30
2025-05-22T16:33:18.868,0.33
2025-05-22T16:33:18.872,0.36
2025-05-22T16:33:18.875,0.39
2025-05-22T16:33:18.879,0.42
2025-05-22T16:33:18.883,0.45
2025-05-22T16:33:18.887,0.47
2025-05-22T16:33:18.890,0.50
2025-05-22T16:33:18.894,0.53
2025-05-22T16:33:18.898,0.56
2025-05-22T16:33:18.898,0.65
2025-05-22T16:33:18.898,0.65
2025-05-22T16:33:18.898,0.63
2025-05-22T16:33:18.898,0.62
2025-05-22T16:33:18.898,0.60
2025-05-22T16:33:18.898,0.60
2025-05-22T16:33:18.898,0.58
2025-05-22T16:33:18.898,0.55
2025-05-22T16:33:18.898,0.51
2025-05-22T16:33:18.898,0.47
2025-05-22T16:33:18.898,0.42
2025-05-22T16:33:18.898,0.35
2025-05-22T16:33:18.898,0.28
2025-05-22T16:33:18.898,0.20
2025-05-22T16:33:18.898,0.14
2025-05-22T16:33:18.898,0.09
2025-05-22T16:33:18.898,0.03
2025-05-22T16:33:18.898,-0.04
2025-05-22T16:33:18.898,-0.11
2025-05-22T16:33:18.898,-0.17
2025-05-22T16:33:18.898,-0.21
2025-05-22T16:33:18.898,-0.24
2025-05-22T16:33:18.898,-0.28
2025-05-22T16:33:18.898,-0.31
2025-05-22T16:33:18.898,-0.34
2025-05-22T16:33:18.898,-0.36
2025-05-22T16:33:18.898,-0.37
2025-05-22T16:33:18.898,-0.36
2025-05-22T16:33:18.898,-0.36
2025-05-22T16:33:18.898,-0.36
2025-05-22T16:33:18.898,-0.36
2025-05-22T16:33:18.898,-0.42
2025-05-22T16:33:18.898,-0.42
2025-05-22T16:33:18.898,-0.42
2025-05-22T16:33:18.898,-0.42
2025-05-22T16:33:18.898,-0.42
2025-05-22T16:33:18.898,-0.42
2025-05-22T16:33:18.898,-0.42
2025-05-22T16:33:18.898,-0.43
2025-05-22T16:33:18.898,-0.44
2025-05-22T16:33:18.898,-0.44
2025-05-22T16:33:18.898,-0.45
2025-05-22T16:33:18.898,-0.45
2025-05-22T16:33:18.898,-0.42
2025-05-22T16:33:18.898,-0.40
2025-05-22T16:33:18.898,-0.37
2025-05-22T16:33:18.898,-0.37
2025-05-22T16:33:18.898,-0.35
2025-05-22T16:33:18.898,-0.30
2025-05-22T16:33:18.898,-0.23
2025-05-22T16:33:18.898,-0.17
2025-05-22T16:33:18.898,-0.12
2025-05-22T16:33:18.898,-0.09
2025-05-22T16:33:18.898,-0.09
2025-05-22T16:33:18.898,-0.09
2025-05-22T16:33:18.898,-0.11
2025-05-22T16:33:18.898,-0.13
2025-05-22T16:33:18.898,-0.19
2025-05-22T16:33:18.898,-0.27
2025-05-22T16:33:18.898,-0.33
2025-05-22T16:33:18.898,-0.35
2025-05-22T16:33:18.898,-0.39
2025-05-22T16:33:18.898,-0.43
2025-05-22T16:33:18.898,-0.48
2025-05-22T16:33:18.898,-0.53
2025-05-22T16:33:18.898,-0.56
2025-05-22T16:33:18.898,-0.57
2025-05-22T16:33:18.898,-0.57
2025-05-22T16:33:18.898,-0.57
2025-05-22T16:33:18.898,-0.57
2025-05-22T16:33:18.898,-0.56
2025-05-22T16:33:18.898,-0.56
2025-05-22T16:33:18.898,-0.57
2025-05-22T16:33:18.898,-0.57
2025-05-22T16:33:18.898,-0.57
2025-05-22T16:33:18.898,-0.56
2025-05-22T16:33:18.898,-0.55
2025-05-22T16:33:18.898,-0.56
2025-05-22T16:33:18.898,-0.57
2025-05-22T16:33:18.898,-0.56
2025-05-22T16:33:18.898,-0.57
2025-05-22T16:33:18.898,-0.58
2025-05-22T16:33:18.898,-0.60
2025-05-22T16:33:18.898,-0.59
2025-05-22T16:33:18.898,-0.39
2025-05-22T16:33:18.898,-0.02
2025-05-22T16:33:18.898,0.38
2025-05-22T16:33:18.898,0.81
2025-05-22T16:33:18.898,1.33
2025-05-22T16:33:18.898,1.94
2025-05-22T16:33:18.898,2.62
2025-05-22T16:33:18.898,3.02
2025-05-22T16:33:18.898,2.67
2025-05-22T16:33:18.898,1.32
2025-05-22T16:33:18.898,-0.33
2025-05-22T16:33:18.898,-1.26
2025-05-22T16:33:18.898,-1.60
2025-05-22T16:33:18.898,-1.58
2025-05-22T16:33:18.898,-1.49
2025-05-22T16:33:18.898,-1.37
2025-05-22T16:33:18.898,-1.16
2025-05-22T16:33:18.898,-0.86
2025-05-22T16:33:18.898,-0.56
2025-05-22T16:33:18.898,-0.42
2025-05-22T16:33:18.898,-0.40
2025-05-22T16:33:18.898,-0.40
2025-05-22T16:33:18.898,-0.39
2025-05-22T16:33:18.898,-0.36
2025-05-22T16:33:18.898,-0.34
2025-05-22T16:33:18.898,-0.34
2025-05-22T16:33:18.898,-0.33
2025-05-22T16:33:18.898,-0.31
2025-05-22T16:33:18.898,-0.28
2025-05-22T16:33:18.898,-0.26
2025-05-22T16:33:18.898,-0.26
2025-05-22T16:33:18.898,-0.26
2025-05-22T16:33:18.898,-0.24
2025-05-22T16:33:18.898,-0.22
2025-05-22T16:33:18.898,-0.20
2025-05-22T16:33:18.898,-0.19
2025-05-22T16:33:18.898,-0.17
2025-05-22T16:33:18.898,-0.15
2025-05-22T16:33:18.898,-0.14
2025-05-22T16:33:18.898,-0.11
2025-05-22T16:33:18.898,-0.10
2025-05-22T16:33:18.898,-0.10
2025-05-22T16:33:18.898,-0.08
2025-05-22T16:33:18.898,-0.06
2025-05-22T16:33:18.898,-0.04
2025-05-22T16:33:18.898,-0.00
2025-05-22T16:33:18.898,0.01
2025-05-22T16:33:18.898,0.03
2025-05-22T16:33:18.898,0.05
2025-05-22T16:33:18.898,0.07
2025-05-22T16:33:18.898,0.09
2025-05-22T16:33:18.898,0.11
2025-05-22T16:33:18.898,0.15
2025-05-22T16:33:18.898,0.19
2025-05-22T16:33:18.898,0.20
2025-05-22T16:33:18.898,0.23
2025-05-22T16:33:18.898,0.25
2025-05-22T16:33:18.898,0.26
2025-05-22T16:33:18.898,0.28
2025-05-22T16:33:18.898,0.33
2025-05-22T16:33:18.898,0.37
2025-05-22T16:33:18.898,0.41
2025-05-22T16:33:18.898,0.43
2025-05-22T16:33:18.898,0.46
2025-05-22T16:33:18.898,0.51
2025-05-22T16:33:18.898,0.55
2025-05-22T16:33:18.898,0.59
2025-05-22T16:33:18.898,0.62
2025-05-22T16:33:18.898,0.62
2025-05-22T16:33:18.898,0.61
2025-05-22T16:33:18.898,0.62
2025-05-22T16:33:18.898,0.64
2025-05-22T16:33:18.898,0.64
2025-05-22T16:33:18.898,0.62
2025-05-22T16:33:18.898,0.62
2025-05-22T16:33:18.898,0.61
2025-05-22T16:33:18.898,0.58
2025-05-22T16:33:18.898,0.55
2025-05-22T16:33:18.898,0.51
2025-05-22T16:33:18.898,0.48
2025-05-22T16:33:18.898,0.44
2025-05-22T16:33:18.898,0.40
2025-05-22T16:33:18.898,0.35
2025-05-22T16:33:18.898,0.29
2025-05-22T16:33:18.898,0.25
2025-05-22T16:33:18.898,0.19
2025-05-22T16:33:18.898,0.14
2025-05-22T16:33:18.898,0.09
2025-05-22T16:33:18.898,0.05
2025-05-22T16:33:18.898,0.02
2025-05-22T16:33:18.898,-0.02
2025-05-22T16:33:18.898,-0.06
2025-05-22T16:33:18.898,-0.08
2025-05-22T16:33:18.898,-0.09
2025-05-22T16:33:18.898,-0.10
2025-05-22T16:33:18.898,-0.10
2025-05-22T16:33:18.898,-0.11
2025-05-22T16:33:18.898,-0.13
2025-05-22T16:33:18.898,-0.14
2025-05-22T16:33:18.898,-0.15
2025-05-22T16:33:18.898,-0.15
2025-05-22T16:33:18.898,-0.16
2025-05-22T16:33:18.898,-0.17
2025-05-22T16:33:18.898,-0.16
2025-05-22T16:33:18.898,-0.13
2025-05-22T16:33:18.898,-0.10
2025-05-22T16:33:18.898,-0.10
2025-05-22T16:33:18.898,-0.11
2025-05-22T16:33:18.898,-0.12
2025-05-22T16:33:18.898,-0.10
2025-05-22T16:33:18.898,-0.10
2025-05-22T16:33:18.898,-0.08
2025-05-22T16:33:18.898,-0.08
2025-05-22T16:33:18.898,-0.08
2025-05-22T16:33:18.898,-0.07
2025-05-22T16:33:18.898,-0.08
2025-05-22T16:33:18.898,-0.09
2025-05-22T16:33:18.898,-0.10
2025-05-22T16:33:18.898,-0.11
2025-05-22T16:33:18.898,-0.11
2025-05-22T16:33:18.898,-0.10
2025-05-22T16:33:18.898,-0.11
2025-05-22T16:33:18.898,-0.12
2025-05-22T16:33:18.898,-0.11
2025-05-22T16:33:18.898,-0.11
2025-05-22T16:33:18.898,-0.14
2025-05-22T16:33:18.898,-0.17
2025-05-22T16:33:18.898,-0.17
2025-05-22T16:33:18.898,-0.16
2025-05-22T16:33:18.898,-0.16
2025-05-22T16:33:18.898,-0.15
2025-05-22T16:33:18.902,-0.19
2025-05-22T16:33:18.906,-0.22
2025-05-22T16:33:18.910,-0.23
2025-05-22T16:33:18.913,-0.24
2025-05-22T16:33:18.917,-0.24
2025-05-22T16:33:18.921,-0.23
2025-05-22T16:33:18.925,-0.24
2025-05-22T16:33:18.928,-0.26
2025-05-22T16:33:18.932,-0.25
2025-05-22T16:33:18.936,-0.26
2025-05-22T16:33:18.940,-0.28
2025-05-22T16:33:18.943,-0.27
2025-05-22T16:33:18.947,-0.28
2025-05-22T16:33:18.951,-0.29
2025-05-22T16:33:18.955,-0.29
2025-05-22T16:33:18.958,-0.28
2025-05-22T16:33:18.962,-0.30
2025-05-22T16:33:18.966,-0.32
2025-05-22T16:33:18.970,-0.33
2025-05-22T16:33:18.973,-0.30
2025-05-22T16:33:18.977,-0.30
2025-05-22T16:33:18.981,-0.32
2025-05-22T16:33:18.985,-0.33
2025-05-22T16:33:18.988,-0.32
2025-05-22T16:33:18.992,-0.31
2025-05-22T16:33:18.996,-0.30
2025-05-22T16:33:19.000,-0.29
2025-05-22T16:33:19.003,-0.29
2025-05-22T16:33:19.007,-0.30
2025-05-22T16:33:19.011,-0.32
2025-05-22T16:33:19.015,-0.32
2025-05-22T16:33:19.018,-0.31
2025-05-22T16:33:19.022,-0.32
2025-05-22T16:33:19.026,-0.33
2025-05-22T16:33:19.030,-0.34
2025-05-22T16:33:19.033,-0.32
2025-05-22T16:33:19.037,-0.32
2025-05-22T16:33:19.041,-0.32
2025-05-22T16:33:19.045,-0.32
2025-05-22T16:33:19.048,-0.31
2025-05-22T16:33:19.052,-0.32
2025-05-22T16:33:19.056,-0.33
2025-05-22T16:33:19.060,-0.34
2025-05-22T16:33:19.063,-0.36
2025-05-22T16:33:19.067,-0.35
2025-05-22T16:33:19.071,-0.32
2025-05-22T16:33:19.075,-0.30
2025-05-22T16:33:19.078,-0.31
2025-05-22T16:33:19.082,-0.33
2025-05-22T16:33:19.086,-0.34
2025-05-22T16:33:19.090,-0.35
2025-05-22T16:33:19.093,-0.34
2025-05-22T16:33:19.097,-0.33
2025-05-22T16:33:19.101,-0.32
2025-05-22T16:33:19.105,-0.33
2025-05-22T16:33:19.108,-0.33
2025-05-22T16:33:19.112,-0.35
2025-05-22T16:33:19.116,-0.35
2025-05-22T16:33:19.120,-0.34
2025-05-22T16:33:19.123,-0.32
2025-05-22T16:33:19.127,-0.32
2025-05-22T16:33:19.131,-0.33
2025-05-22T16:33:19.135,-0.35
2025-05-22T16:33:19.138,-0.34
2025-05-22T16:33:19.142,-0.34
2025-05-22T16:33:19.146,-0.35
2025-05-22T16:33:19.150,-0.36
2025-05-22T16:33:19.153,-0.36
2025-05-22T16:33:19.157,-0.34
2025-05-22T16:33:19.161,-0.32
2025-05-22T16:33:19.165,-0.33
2025-05-22T16:33:19.168,-0.36
2025-05-22T16:33:19.172,-0.37
2025-05-22T16:33:19.176,-0.35
2025-05-22T16:33:19.180,-0.33
2025-05-22T16:33:19.183,-0.31
2025-05-22T16:33:19.187,-0.32
2025-05-22T16:33:19.191,-0.34
2025-05-22T16:33:19.195,-0.36
2025-05-22T16:33:19.198,-0.34
2025-05-22T16:33:19.202,-0.34
2025-05-22T16:33:19.206,-0.35
2025-05-22T16:33:19.210,-0.36
2025-05-22T16:33:19.213,-0.34
2025-05-22T16:33:19.217,-0.30
2025-05-22T16:33:19.221,-0.27
2025-05-22T16:33:19.225,-0.25
2025-05-22T16:33:19.228,-0.24
2025-05-22T16:33:19.232,-0.23
2025-05-22T16:33:19.236,-0.18
2025-05-22T16:33:19.240,-0.12
2025-05-22T16:33:19.243,-0.09
2025-05-22T16:33:19.247,-0.07
2025-05-22T16:33:19.251,-0.04
2025-05-22T16:33:19.255,-0.03
2025-05-22T16:33:19.258,-0.01
2025-05-22T16:33:19.262,-0.01
2025-05-22T16:33:19.266,-0.06
2025-05-22T16:33:19.270,-0.13
2025-05-22T16:33:19.273,-0.19
2025-05-22T16:33:19.277,-0.22
2025-05-22T16:33:19.281,-0.24
2025-05-22T16:33:19.285,-0.28
2025-05-22T16:33:19.288,-0.32
2025-05-22T16:33:19.292,-0.37
2025-05-22T16:33:19.296,-0.41
2025-05-22T16:33:19.300,-0.44
2025-05-22T16:33:19.303,-0.46
2025-05-22T16:33:19.307,-0.47
2025-05-22T16:33:19.311,-0.46
2025-05-22T16:33:19.315,-0.44
2025-05-22T16:33:19.318,-0.43
2025-05-22T16:33:19.322,-0.43
2025-05-22T16:33:19.326,-0.44
2025-05-22T16:33:19.330,-0.44
2025-05-22T16:33:19.333,-0.43
